name,username,userId,can_dm,created_at,bio,tweets_count,followers_count,following_count,favourites_count,location,media_count,profile_banner_url,profile_url,avatar_url,verified,blue_verified
Paul Goldberger,paulgoldberger,54972010,false,2009-07-08 13:55:40,"Architecture critic, educator, writer; author of BALLPARK: Baseball In the American City, published in 2019 by Knopf; Contributing Editor, Vanity Fair.",13424,26467,1232,19377,New York City (usually),410,https://pbs.twimg.com/profile_banners/54972010/1554843011,https://www.twitter.com/paulgoldberger,https://pbs.twimg.com/profile_images/833867789605752832/HiQb4HGw_normal.jpg,false,false
Nature Portfolio,NaturePortfolio,487833518,true,2012-02-09 14:58:01,"Nature Portfolio’s high-quality products and services across the life, physical, chemical and applied sciences is dedicated to serving the scientific community.",23021,2253354,2435,6768,London,10803,https://pbs.twimg.com/profile_banners/487833518/1690549853,https://www.twitter.com/NaturePortfolio,https://pbs.twimg.com/profile_images/1393205274887049219/CpCGQiVy_normal.jpg,false,true
Johns Hopkins University,JohnsHopkins,14441010,true,2008-04-19 02:35:58,America’s first research university. Leading discovery and sharing knowledge to better the world since 1876.,38125,239287,4646,16440,"Baltimore, MD",3348,https://pbs.twimg.com/profile_banners/14441010/1597164863,https://www.twitter.com/JohnsHopkins,https://pbs.twimg.com/profile_images/1158476160210210817/5L23zHvW_normal.jpg,false,false
National Cancer Institute,theNCI,38530021,false,2009-05-07 18:11:47,"Official account of the National Cancer Institute, the U.S. government’s agency for cancer research. Part of @NIH. https://t.co/feWMHN3hsl",27687,222119,4785,8317,"Bethesda, MD",10599,https://pbs.twimg.com/profile_banners/38530021/1692041013,https://www.twitter.com/theNCI,https://pbs.twimg.com/profile_images/883052294945865729/1TckZQzv_normal.jpg,false,false
Sterling on Sterling,YDSDeanSterling,771408306,false,2012-08-21 08:22:02,"Dean Greg Sterling, The Reverend Henry L. Slack Dean and Lillian Claus Professor of New Testament at Yale Divinity School",50,265,31,0,"New Haven, CT",0,,https://www.twitter.com/YDSDeanSterling,https://pbs.twimg.com/profile_images/2527796305/vueu78vim6k5tjjp30ti_normal.jpeg,false,false
Yale in London,YaleinLondon,771480642,false,2012-08-21 09:10:24,Official Twitter for the Study Abroad Program offered through Yale University. Based at the Paul Mellon Center.,573,320,62,40,"London, England",49,https://pbs.twimg.com/profile_banners/771480642/1404813985,https://www.twitter.com/YaleinLondon,https://pbs.twimg.com/profile_images/2537907684/wdebr2e945zwp09p3ui9_normal.jpeg,false,false
The Tony Awards,TheTonyAwards,34381878,false,2009-04-22 16:11:09,"The 77th Annual #TonyAwards will take place on Sunday, June 16, 2024 ✨",15789,282293,873,13139,"New York, NY",4440,https://pbs.twimg.com/profile_banners/34381878/1707324107,https://www.twitter.com/TheTonyAwards,https://pbs.twimg.com/profile_images/1755270618642006016/WtgaHibq_normal.jpg,false,false
Yale ITG,yaleitg,196027304,false,2010-09-28 00:04:51,"Newer tweets at @YaleCTL

f/k/a Yale Instructional Technology Group. Supporting technology in teaching and learning since 1997.",1696,456,200,20,"New Haven, CT, USA",61,,https://www.twitter.com/yaleitg,https://pbs.twimg.com/profile_images/1622518047/itg_facebook_normal.jpg,false,false
Chris Incarvito,cincarvito,412452062,false,2011-11-14 13:14:58,"Associate Provost for Science Initiatives @Yale
Research technology, lab design, golf, running, bread, shelties - not necessarily in that order.",2925,674,553,4503,"New Haven, CT",550,https://pbs.twimg.com/profile_banners/412452062/1546614246,https://www.twitter.com/cincarvito,https://pbs.twimg.com/profile_images/840053941870157824/n_c3mkYv_normal.jpg,false,false
Dina Mayzlin,dmayzlin,29266729,false,2009-04-06 14:57:21,"Robert E. Brooker Chair in Marketing @ Marshall School of Business, University of Southern California, Associate Dean PhD Program, Research: word of mouth",514,965,940,1982,,41,https://pbs.twimg.com/profile_banners/29266729/1654871606,https://www.twitter.com/dmayzlin,https://pbs.twimg.com/profile_images/1535268862572105728/bieXpM9A_normal.jpg,false,false
Amy Chua,amychua,283149384,true,2011-04-16 13:43:49,"Yale Law professor. West Lafayette & El Cerrito High. Author of debut novel THE GOLDEN GATE, out now.",3172,39049,834,5594,"New Haven, CT",272,https://pbs.twimg.com/profile_banners/283149384/1677255960,https://www.twitter.com/amychua,https://pbs.twimg.com/profile_images/1631698829111066632/X45eb5BE_normal.jpg,false,true
"Rev’d Professor Maggi Dawn, Ph.D",maggidawn,29750782,false,2009-04-08 12:14:55,"Socially liberal, Theologically orthodox, Liturgically sacramental, Temperamentally ecumenical. Professor of Theology UK & Diocesan Theologian, RI, USA",31067,14015,8630,6198,"Newport RI, USA. Durham UK",689,https://pbs.twimg.com/profile_banners/29750782/1705011483,https://www.twitter.com/maggidawn,https://pbs.twimg.com/profile_images/1752312978383208448/dbj_R6Dt_normal.jpg,false,false
Miroslav Volf,MiroslavVolf,449902720,false,2011-12-29 11:48:44,"Mildly dyslexic Prof. @YaleDivinitySchool; Director, @YaleCFC; Author: The Home of God (Brazos, 2022).",3367,38823,1078,183,"Woodbridge, CT",338,https://pbs.twimg.com/profile_banners/449902720/1669339255,https://www.twitter.com/MiroslavVolf,https://pbs.twimg.com/profile_images/1500483980029841413/rYbi-of0_normal.jpg,false,false
Andrew Reeves,ajreeves,2250261,false,2007-03-26 00:08:00,Director of @WeidenbaumCentr & Professor @WUSTLPoliSci. Author of the Particularistic President and No Blank Check.,1406,3089,1883,2047,"St Louis, MO",131,https://pbs.twimg.com/profile_banners/2250261/1609083554,https://www.twitter.com/ajreeves,https://pbs.twimg.com/profile_images/1734556326775214080/VCBJPQMs_normal.jpg,false,false
Ellie Powell,EllieNeffPowell,369835240,false,2011-09-07 21:12:58,"Associate Professor of Political Science. Researching: Congress, Parties, and Money in Politics",790,2518,2960,1302,"Madison, WI",56,,https://www.twitter.com/EllieNeffPowell,https://pbs.twimg.com/profile_images/1666471980/Picture_of_me_1-1.png_normal.jpg,false,false
John W Emerson (Jay),johnwemerson,110809853,false,2010-02-02 16:14:24,"Data Scientist
Director of Graduate Studies
Associate Professor of Statistics, Adjunct
Department of Statistics, Yale University",70,394,183,3,"New Haven, CT",0,,https://www.twitter.com/johnwemerson,https://pbs.twimg.com/profile_images/499575041940402176/C_qiqrOW_normal.png,false,false
A.W. Martin,awmartin,14010012,false,2008-02-26 11:01:22,"Design technologist, product strategist, educator.
Interested in computational design, generative ai, and urban/spatial tech.",1302,387,443,384,"New York, NY",72,https://pbs.twimg.com/profile_banners/14010012/1469032674,https://www.twitter.com/awmartin,https://pbs.twimg.com/profile_images/1263962312320389120/3lQtgzTB_normal.jpg,false,false
James Aspnes,aspnes,24618967,false,2009-03-15 20:45:28,Professor of Computer Science at Yale University,1,154,25,4,"Guilford, Connecticut, USA",0,,https://www.twitter.com/aspnes,https://pbs.twimg.com/profile_images/97269622/aspnes_normal.jpg,false,false
Emily Bazelon,emilybazelon,28708146,true,2009-04-03 21:27:43,My latest book is CHARGED. (Find it at https://t.co/whO1jG7PT9). Staff writer NYT Mag. Co-host Slate Political Gabfest. Truman Capote Fellow at Yale Law School.,147,94251,908,6370,"New Haven, CT",3,https://pbs.twimg.com/profile_banners/28708146/1549846110,https://www.twitter.com/emilybazelon,https://pbs.twimg.com/profile_images/1245874205134065664/U8vy-mtc_normal.jpg,false,false
Immanuel Wallerstein,iwallerstein,202539226,false,2010-10-14 04:04:29,Immanuel Wallerstein is a Senior Research Scholar at Yale University.,214,15018,0,0,"New Haven, CT",0,,https://www.twitter.com/iwallerstein,https://pbs.twimg.com/profile_images/1144824829/immanuel-wallerstein-sm_normal.jpg,false,false
Jack Balkin,jackbalkin,78723806,false,2009-09-30 18:18:57,Con Law Prof and Director of Yale's Information Society Project and Abrams Institute for Free Expression,244,8457,524,0,"Branford, CT",7,,https://www.twitter.com/jackbalkin,https://pbs.twimg.com/profile_images/880076078408237057/bJOro1k2_normal.jpg,false,false
Jason Lyall,jaylyall_red5,382269545,false,2011-09-29 15:40:06,"Prof @Dartmouth. Director, FieldLab. Carnegie Fellow. Inequality, war, aid, Afghanistan, Russia. Author, DIVIDED ARMIES (2020, https://t.co/PmjTJjCKmv). 🇨🇦  #FirstGen",14313,13462,1492,1616,Vermont,852,https://pbs.twimg.com/profile_banners/382269545/1581092787,https://www.twitter.com/jaylyall_red5,https://pbs.twimg.com/profile_images/545785279596867584/PqBC6zrL_normal.jpeg,false,false
There's a disco ball between us,jafariallen,190774888,false,2010-09-14 16:19:08,"Jafari Sinclaire Allen. here & there. then & now. 
""Every night/ somethin' right/Would invite us to begin the dance"" (EW&F 1979)",2203,3685,1552,4408,(Mostly NYC & MIA),149,https://pbs.twimg.com/profile_banners/190774888/1634495948,https://www.twitter.com/jafariallen,https://pbs.twimg.com/profile_images/1449807085923885064/3GS51Ebi_normal.jpg,false,false
Karen Carpenter 🙏🏻🇺🇦🙏🏻🇮🇱,KCdirector,23318626,false,2009-03-08 11:35:51,"Theatermaker | Director | Drama Desk Award | 🎭 Upcoming:🎶Brave New World✍🏻Lioness in Winter, Period Piece 🤣Kip & Sylvia now touring",27363,2890,4849,43650,Lenape Land/Upstate Manhattan,232,https://pbs.twimg.com/profile_banners/23318626/1702552253,https://www.twitter.com/KCdirector,https://pbs.twimg.com/profile_images/1735255991548018688/nDSfC3KB_normal.jpg,false,false
Stephen Dellaporta,sdellap,16751331,false,2008-10-14 21:05:17,Yale Faculty Member,4,6,73,1,"New Haven, CT",0,,https://www.twitter.com/sdellap,https://pbs.twimg.com/profile_images/80231717/steve72_normal.jpg,false,false
Stephen Davis,StephenM_Davis,29632531,false,2009-04-07 23:41:45,"Associate director and Senior Fellow, Harvard Law School Programs on Corporate Governance and Institutional Investors",1014,3758,911,1561,"Madison, Connecticut USA",16,https://pbs.twimg.com/profile_banners/29632531/1400005487,https://www.twitter.com/StephenM_Davis,https://pbs.twimg.com/profile_images/712670908062654464/pk-xXkzY_normal.jpg,false,false
Edward Tufte,EdwardTufte,152862026,true,2010-06-06 22:24:03,"Statistician,visualizer,artist, professor. Founded Graphics Press, Hogpen Hill Farms, ET Modern Gallery",14527,110418,4368,12183,Null Island  0°N  0°E,2391,https://pbs.twimg.com/profile_banners/152862026/1411432911,https://www.twitter.com/EdwardTufte,https://pbs.twimg.com/profile_images/458847900957556736/uArnnoBy_normal.png,false,false
International Security Studies,ISSYale,494161198,false,2012-02-16 10:57:03,"International Security Studies, dedicated to the study of history, grand strategy, & global security, is a research hub of Yale's Jackson School @JacksonYale",594,2524,343,191,"New Haven, CT",213,https://pbs.twimg.com/profile_banners/494161198/1668182278,https://www.twitter.com/ISSYale,https://pbs.twimg.com/profile_images/1674461932470910976/GSXKtl8y_normal.jpg,false,false
AAU,AAUniversities,293709920,true,2011-05-05 16:48:50,"The Association of American Universities’ 71 research universities transform lives through education, research, and innovation.

Newsletter ➡️ https://t.co/3thRJzav3j",21545,20238,1029,3405,"Washington, DC",3331,https://pbs.twimg.com/profile_banners/293709920/1568738035,https://www.twitter.com/AAUniversities,https://pbs.twimg.com/profile_images/1546945510233317379/csvq021y_normal.jpg,false,false
NAICU,NAICUtweets,121216491,false,2010-03-08 15:17:46,News & info from the Natl. Assn. of Independent Colleges and Universities. Also check out @NAICUheadlines. #DoublePell,2746,9845,1082,381,Washington DC,181,https://pbs.twimg.com/profile_banners/121216491/1354153431,https://www.twitter.com/NAICUtweets,https://pbs.twimg.com/profile_images/2460166521/ao1a2wacoifcbayypdya_normal.jpeg,false,false
NAICU News Roundup,NAICUheadlines,11542772,false,2007-12-26 14:36:30,Today's top headlines about higher education compiled by the National Association of Independent Colleges and Universities. Also check out @NAICUtweets,20367,6496,94,0,"Washington, DC",0,https://pbs.twimg.com/profile_banners/11542772/1357937093,https://www.twitter.com/NAICUheadlines,https://pbs.twimg.com/profile_images/41692592/NAICU_normal.gif,false,false
Yale Philharmonia,YalePhil,205990626,false,2010-10-21 21:38:29,The Philharmonia Orchestra of Yale is one of America’s foremost music school ensembles and the largest performing group at the Yale School of Music.,6,316,61,0,"New Haven, CT",0,,https://www.twitter.com/YalePhil,https://pbs.twimg.com/profile_images/1442609305/philharmonia2_press_normal.jpg,false,false
Karen N. Peart,KNPeartYale,334215535,false,2011-07-12 15:08:21,"Director, University Media Relations",1664,736,1017,407,,23,https://pbs.twimg.com/profile_banners/334215535/1491159042,https://www.twitter.com/KNPeartYale,https://pbs.twimg.com/profile_images/1722386812998492160/zDmAP7q1_normal.jpg,false,false
Yale Club of Georgia,YaleClubGa,189597727,false,2010-09-11 14:11:52,The Yale Club of Georgia represents Yale in Georgia and allows alumni opportunities to support Yale and to join together in educational and social activities.,231,363,97,2,"Atlanta, Georgia",11,https://pbs.twimg.com/profile_banners/189597727/1534164837,https://www.twitter.com/YaleClubGa,https://pbs.twimg.com/profile_images/1121805785/YaleClubofGa_200x200_normal.jpg,false,false
Yale Black Alumni,YaleBlackAlumni,351080666,false,2011-08-08 15:19:24,News about and for Yale alumni from the Official Yale Black Alumni Association.,3036,1589,249,185,,99,https://pbs.twimg.com/profile_banners/351080666/1591203902,https://www.twitter.com/YaleBlackAlumni,https://pbs.twimg.com/profile_images/484712930735173632/1x2c6WUz_normal.jpeg,false,false
Yale Cabaret,YaleCabaret,177607065,false,2010-08-12 11:57:31,"A performance venue and artistic haven at the Yale School of Drama. We are an intersection for curious audiences, invigorating stories, and artistic excellence.",1782,577,80,101,"New Haven, CT",151,https://pbs.twimg.com/profile_banners/177607065/1536790738,https://www.twitter.com/YaleCabaret,https://pbs.twimg.com/profile_images/1039997304277741568/WzCk6p1c_normal.jpg,false,false
Yale Institute of Sacred Music,yaleism,28158722,false,2009-04-01 14:14:06,"The Yale Institute of Sacred Music is an interdisciplinary graduate center dedicated to the study and practice of sacred music, worship, and the arts.",2994,1909,357,2658,"New Haven, CT",724,https://pbs.twimg.com/profile_banners/28158722/1364414875,https://www.twitter.com/yaleism,https://pbs.twimg.com/profile_images/1436349001037615110/JZMiekVL_normal.jpg,false,false
Yale GALA,YaleGALA,114003401,false,2010-02-13 14:27:00,Yale's LGBT Alumni organization.,196,362,147,3,"Everywhere, honey.",4,,https://www.twitter.com/YaleGALA,https://pbs.twimg.com/profile_images/693820186/bulldog_rainbow_normal.jpg,false,false
Yale Women’s Hockey,YaleWHockey,244632473,false,2011-01-29 14:25:48,"The official Twitter account for Yale Women's Hockey. NCAA Division I, ECAC Hockey & Ivy League member. #ThisIsYale",5347,6074,465,1061,"New Haven, CT",2267,https://pbs.twimg.com/profile_banners/244632473/1656653524,https://www.twitter.com/YaleWHockey,https://pbs.twimg.com/profile_images/1542742919903207424/eeOVNovo_normal.jpg,false,false
Yale College Council,theYCCtweets,185451279,true,2010-08-31 20:52:08,Student Government at Yale College | now Zoom College Council,709,1013,100,110,"New Haven, CT",109,https://pbs.twimg.com/profile_banners/185451279/1585436094,https://www.twitter.com/theYCCtweets,https://pbs.twimg.com/profile_images/1160947778207518721/PlieSaC0_normal.jpg,false,false
Yale Men's Lacrosse,YaleLacrosse,216054838,false,2010-11-15 12:37:32,Official twitter account of Yale Men's Lacrosse. 2018 NATIONAL CHAMPIONS. 2019 National Finalists. 14x Ivy League Champions. #ThisIsYale,4619,23176,316,2056,"New Haven, CT",1695,https://pbs.twimg.com/profile_banners/216054838/1656653493,https://www.twitter.com/YaleLacrosse,https://pbs.twimg.com/profile_images/1542742736842829824/w1EykuqX_normal.jpg,false,false
Yale Out of the Blue,YaleOOTB,24839473,false,2009-03-17 00:29:19,"Yale University's award-winning all-gender a cappella group, bringing current and classic pop/rock hits to audiences all over the world!",990,1003,223,43,"New Haven, CT",200,https://pbs.twimg.com/profile_banners/24839473/1565631727,https://www.twitter.com/YaleOOTB,https://pbs.twimg.com/profile_images/1522541771/YaleOOTB_Logo_normal.png,false,false
Yale Women's Tennis,YaleWTennis,97335561,false,2009-12-16 20:48:43,The official Twitter account of Yale Women's Tennis. NCAA Division I & Ivy League member. #ThisIsYale,5255,1098,232,92,"New Haven, CT",531,https://pbs.twimg.com/profile_banners/97335561/1656653424,https://www.twitter.com/YaleWTennis,https://pbs.twimg.com/profile_images/1542742347292631040/ie9YMvRX_normal.jpg,false,false
Yale Spizzwinks(?),spizzwink,76772573,false,2009-09-23 18:10:51,"Students by day, singers by night! Est. 1914, America's oldest underclassman a cappella group. Find us on FB and Instagram (@spizzwink). 

We Ride(?)",1472,914,105,813,"New Haven, CT",400,https://pbs.twimg.com/profile_banners/76772573/1687032640,https://www.twitter.com/spizzwink,https://pbs.twimg.com/profile_images/635884880140734465/bKVNgdtZ_normal.png,false,false
Yale DMCA,yaledmca,21756339,false,2009-02-24 09:10:06,The Yale University Digital Media Center for the Arts provides instruction and resources for digital projects to Arts area departments and facilities at Yale.,296,446,21,1,"149 York St, New Haven, CT",6,,https://www.twitter.com/yaledmca,https://pbs.twimg.com/profile_images/83272666/D_normal.jpg,false,false
YaleYDC2,YaleYDC2,48997452,false,2009-06-20 08:46:16,"Yale Digital Collections Center on West Campus provides expertise and facilities for the creation, management, and use of digital cultural heritage.",100,270,37,0,"Yale University, New Haven, CT",0,,https://www.twitter.com/YaleYDC2,https://pbs.twimg.com/profile_images/2167203877/venn_diagram_normal.png,false,false
Yale Club of SF,YCSF,43385356,false,2009-05-29 14:56:47,Developing and fostering a vibrant Yale Alumni community in the San Francisco Bay Area,374,554,145,162,"San Francisco, CA",118,https://pbs.twimg.com/profile_banners/43385356/1391033429,https://www.twitter.com/YCSF,https://pbs.twimg.com/profile_images/1611111450344574976/QXeHmXTb_normal.jpg,false,false
The Yale Club of NYC,YaleClubNYC,38190367,false,2009-05-06 10:38:25,"A home away from home for Yale alumni. Three restaurants, 138 hotel rooms, gym, and special events bring alumni of all generations together.",1356,3100,452,247,"50 Vanderbilt Avenue, NY, NY",477,https://pbs.twimg.com/profile_banners/38190367/1624315369,https://www.twitter.com/YaleClubNYC,https://pbs.twimg.com/profile_images/923621473117491205/neBxDkBP_normal.jpg,false,false
The Whiffenpoofs,whiffenpoofs,24180185,false,2009-03-13 10:35:32,America’s Oldest Collegiate A Cappella Group | Est. 1909,1498,2286,100,452,"New Haven, CT",588,https://pbs.twimg.com/profile_banners/24180185/1612893412,https://www.twitter.com/whiffenpoofs,https://pbs.twimg.com/profile_images/1233477967839465478/PI8w6zdJ_normal.jpg,false,false
Yale Law Admissions,ylsadmissions,48766856,false,2009-06-19 13:22:37,The Office of Admissions at Yale Law School,719,4154,47,157,"New Haven, CT",66,https://pbs.twimg.com/profile_banners/48766856/1570558547,https://www.twitter.com/ylsadmissions,https://pbs.twimg.com/profile_images/921425658408038400/lk0mjwDD_normal.jpg,false,false
Yale Club of Japan,YaleClubofJapan,318840646,false,2011-06-17 00:04:31,The #Yale Club of Japan brings together @Yale alumni residing and stopping by in Japan to meet one another and maintain their connection with the University.,594,331,266,28,"Tokyo, Japan",60,,https://www.twitter.com/YaleClubofJapan,https://pbs.twimg.com/profile_images/1399649992/yalejapan_normal.JPG,false,false
Yale SOM Alumni,YaleSOMAlumni,228757768,false,2010-12-20 11:02:10,This account is managed by the Office of Alumni Relations at the Yale School of Management. Include #YaleSOMAlumni in your tweets to be featured here!,2206,2508,462,332,"New Haven, CT, USA",363,https://pbs.twimg.com/profile_banners/228757768/1637011463,https://www.twitter.com/YaleSOMAlumni,https://pbs.twimg.com/profile_images/1045300682063065088/OAYnwuSv_normal.jpg,false,false
Whiffenpoofs of Yale,Whiffenpoofs100,58878013,false,2009-07-21 14:39:19,The world's oldest and best-known collegiate a cappella group!,41,584,82,0,"New Haven, CT",0,,https://www.twitter.com/Whiffenpoofs100,https://pbs.twimg.com/profile_images/445396498/twitter_icon_normal.gif,false,false
YalePublishingCourse,YalePubCourse,145725636,false,2010-05-19 14:26:35,"An intensive week-long program at Yale University dedicated to helping publishing professionals lead in an increasingly global, digital environment.",1160,958,548,611,"New Haven, CT, USA",66,https://pbs.twimg.com/profile_banners/145725636/1415292602,https://www.twitter.com/YalePubCourse,https://pbs.twimg.com/profile_images/671698880497520641/obENkfGl_normal.jpg,false,false
Yale Law & Tech,yalelawtech,70520724,false,2009-08-31 18:33:07,CPSC 183 & 185 courses at Yale taught by Brad Rosen (@drabsnore),1322,2838,263,1,"New Haven, CT",27,,https://www.twitter.com/yalelawtech,https://pbs.twimg.com/profile_images/394024350/yalelogo_normal.png,false,false
Yale Journal,YaleJournal,80723349,false,2009-10-07 20:45:10,"The Yale Journal of International Affairs publishes the best student and practitioner foreign policy analysis. Essays, op-eds, book reviews, and photo essays.",681,3066,1540,180,"New Haven, CT",57,https://pbs.twimg.com/profile_banners/80723349/1477881799,https://www.twitter.com/YaleJournal,https://pbs.twimg.com/profile_images/1698919206664691712/jY6MqYUR_normal.jpg,false,false
Dr. Elizabeth Alexander,ProfessorEA,452218563,false,2012-01-01 10:33:04,"Poet, scholar, educator. President @MellonFdn. Author of THE TRAYVON GENERATION and THE LIGHT OF THE WORLD. Co-worker in the kingdom of culture. Views my own.",6174,22053,732,9142,"New York, NY",133,https://pbs.twimg.com/profile_banners/452218563/1444219523,https://www.twitter.com/ProfessorEA,https://pbs.twimg.com/profile_images/1511375264957272067/fqqtR8Ji_normal.jpg,false,false
Dean Karlan,deankarlan,201295507,true,2010-10-11 10:55:58,"Economics and Finance Professor, Northwestern University; President and Founder, Innovations for Poverty Action; co-Founder, stickK; co-Founder, ImpactMatters",2270,20500,123,218,"Evanston, IL",32,https://pbs.twimg.com/profile_banners/201295507/1378472329,https://www.twitter.com/deankarlan,https://pbs.twimg.com/profile_images/378800000419163303/71643fd9fcab722d47755a208a262c3c_normal.jpeg,false,false
Yale Men's Basketball,YaleMBasketball,349116915,true,2011-08-05 11:40:01,"The official Twitter of Yale Men's Basketball. 2015, 2016, 2019, 2020, 2022, & 2023 Ivy League Champions. DEFEND, REBOUND, SHARE. #ThisIsYale",11246,10934,706,3340,"New Haven, Conn.",2793,https://pbs.twimg.com/profile_banners/349116915/1656653947,https://www.twitter.com/YaleMBasketball,https://pbs.twimg.com/profile_images/1542744543988109312/PbErBDqp_normal.jpg,false,false
Yale Green Chemistry,YaleGreenChem,130515813,false,2010-04-07 10:24:15,Center for Green Chemistry and Green Engineering at Yale University,1024,5486,461,715,"New Haven, CT, USA",139,https://pbs.twimg.com/profile_banners/130515813/1591892925,https://www.twitter.com/YaleGreenChem,https://pbs.twimg.com/profile_images/1154818187575353344/LdgjOuA7_normal.jpg,false,true
Climate Connections,CC_Yale,31439308,false,2009-04-15 11:54:06,"Daily radio programming and original reporting, commentary, and analysis on climate change. Re-tweets are not necessarily endorsements.",9353,21449,901,177,U.S.,2472,https://pbs.twimg.com/profile_banners/31439308/1643307444,https://www.twitter.com/CC_Yale,https://pbs.twimg.com/profile_images/1267947897410248704/NLjENuhu_normal.jpg,false,false
Yale University Press London📚,YaleBooks,214055102,false,2010-11-10 08:10:35,"Book news for the UK & outside the US from Yale University Press in London
Also @YalePevsner  &  @LittleHistoryof
Find YaleUP US tweets @yalepress",19023,15415,7437,8200,London,5982,https://pbs.twimg.com/profile_banners/214055102/1706779619,https://www.twitter.com/YaleBooks,https://pbs.twimg.com/profile_images/1673985642026487809/2CTPJmn4_normal.jpg,false,false
Helen E. Dodson,HDodsonMedComm,18122243,false,2008-12-14 15:33:29,"Assistant Dean and Director of Communications and Outreach, American University College of Arts and Sciences",135,279,124,23,"Washington, DC",0,,https://www.twitter.com/HDodsonMedComm,https://pbs.twimg.com/profile_images/909578059057070080/xxYAAJr3_normal.jpg,false,false
Kianti Roman,KRomanYale,334226829,false,2011-07-12 15:28:32,"Communications Officer, Yale University",63,113,48,3,Yale University,0,,https://www.twitter.com/KRomanYale,https://pbs.twimg.com/profile_images/1440461957/215695_1023092574347_1136209567_81047_5748_n__1__normal.jpg,false,false
Bill Hathaway,wkh3yalecom,25142409,false,2009-03-18 16:08:48,"Yale, via Cal, Colorado and pure serendipity",112,158,66,8,Yale University,5,,https://www.twitter.com/wkh3yalecom,https://pbs.twimg.com/profile_images/1795153250/billshot_normal.jpg,false,false
Elizabeth Stauderman,elista,20269174,false,2009-02-06 15:34:28,"Cockeyed optimist. Repentant cynic. Words, design, clarity, charity, counterpoint, big ideas, wretched dogs, thoughtful execution.",855,257,295,1398,"Saratoga Springs, NY",88,https://pbs.twimg.com/profile_banners/20269174/1400515533,https://www.twitter.com/elista,https://pbs.twimg.com/profile_images/1316104261/photo_normal.jpg,false,false
Michael Morand,MimoCT,9954032,false,2007-11-04 21:35:22,"Child of God, follower of Jesus, 🇺🇸citizen ❤️ #NHV 🇬🇭 @beineckelibrary @yale etc. Witness insistence faith. Things here just me.",59657,3364,648,1426,"New Haven, CT",5622,https://pbs.twimg.com/profile_banners/9954032/1588854917,https://www.twitter.com/MimoCT,https://pbs.twimg.com/profile_images/1377601035712270337/6JJLe356_normal.jpg,false,false
Yale Jackson School,JacksonYale,267879894,false,2011-03-17 14:33:07,Inspiring and preparing Yale students for global citizenship and leadership.,1996,6100,302,1179,"New Haven, CT",685,https://pbs.twimg.com/profile_banners/267879894/1684849415,https://www.twitter.com/JacksonYale,https://pbs.twimg.com/profile_images/1661002584033771521/t8vg0hX__normal.jpg,false,false
Yale Center for Environmental Law & Policy,YaleCELP,263736435,false,2011-03-10 11:56:08,The Yale Center for Environmental Law & Policy advances fresh thinking & analytical approaches to decision-making. Home of the EPI: https://t.co/euPvhw1eXk,14052,8517,3677,8275,"New Haven, CT, USA",926,https://pbs.twimg.com/profile_banners/263736435/1606248729,https://www.twitter.com/YaleCELP,https://pbs.twimg.com/profile_images/1313587998148026368/Kit9CxN6_normal.jpg,false,false
Robert B. Haas Family Arts Library,YaleHaasArtsLib,125744575,false,2010-03-23 14:48:35,"The Robert B. Haas Family Arts Library @yalelibrary specializes in visual arts, art history, design, architecture, drama, and art-related special collections.",1927,738,188,329,"New Haven, CT",200,https://pbs.twimg.com/profile_banners/125744575/1382972366,https://www.twitter.com/YaleHaasArtsLib,https://pbs.twimg.com/profile_images/770757977/HaasCircDesk_normal.jpg,false,false
STAY at Yale,STAYatYale,465873563,false,2012-01-16 15:40:18,"STAY is a Yale organization that brings together undergrads, grad & prof. school students, and alumni through service, mentorship, & social activities.",80,347,268,22,"New Haven, CT",16,https://pbs.twimg.com/profile_banners/465873563/1400252153,https://www.twitter.com/STAYatYale,https://pbs.twimg.com/profile_images/1760238719/handsome-dan-stay_normal.jpg,false,false
New Haven Register,nhregister,34956062,false,2009-04-24 11:38:22,"Covering Greater New Haven since 1812.
Facebook: https://t.co/5NiFKpduIg
Newsletters: https://t.co/qZjNCAxcYb
Subscribe: https://t.co/s3b5ZmHWCA",146823,75514,5485,1103,"New Haven, Connecticut",11731,https://pbs.twimg.com/profile_banners/34956062/1617027823,https://www.twitter.com/nhregister,https://pbs.twimg.com/profile_images/1376540576087166980/5685Y8zb_normal.jpg,false,false
Yale Heavyweight Crew,YaleHWTCrew,108454193,false,2010-01-25 19:36:43,"Official Twitter of Yale Heavyweight Crew, America's oldest collegiate team. 2017, 2018, & 2019 NATIONAL CHAMPIONS. #ThisIsYale",1982,3919,225,1417,"New Haven, CT",466,https://pbs.twimg.com/profile_banners/108454193/1656654096,https://www.twitter.com/YaleHWTCrew,https://pbs.twimg.com/profile_images/1542745162488524801/ODJPuRly_normal.jpg,false,false
Af-Am Studies,YALEAFAMstudies,212292139,false,2010-11-05 13:33:36,"The African American Studies Department at Yale University

(Image: Kerry James Marshall, Untitled, 2009)",6282,9699,1476,5318,"New Haven, CT",321,https://pbs.twimg.com/profile_banners/212292139/1543242149,https://www.twitter.com/YALEAFAMstudies,https://pbs.twimg.com/profile_images/1160395544/copyofkm09001web-1725dbdc50a229b_normal.jpg,false,false
